cons_12m,cons_gas_12m,forecast_cons_12m,forecast_cons_year,forecast_discount_energy,forecast_meter_rent_12m,forecast_price_energy_peak,margin_gross_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,var_year_price_off_peak_var,var_year_price_peak_var,var_year_price_off_peak_fix,var_year_price_peak_fix,var_6m_price_off_peak_var,var_6m_price_peak_var,var_6m_price_mid_peak_var,channel_sales,has_gas,month_activ,day_activ,month_modif_prod,day_modif_prod,day_renewal,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,peak_diff_dec_january_energy,peak_diff_dec_january_power,midpeak_diff_dec_january_energy,churn
2864,0,429.33,247,0.0,18.22,0.0,21.52,1,42.4,5,13.2,4.001166969696951e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,10,6,10,23,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
3057,96336,459.29,0,0.0,6.47,0.0,25.92,2,48.01,3,10.35,5.815867727272754e-06,0.0,3.927272699386852e-13,0.0,3.318240666666697e-06,0.0,0.0,4,1,2,8,12,16,9,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
30872,410,3108.2,0,0.0,118.24,0.101397,5.76,2,446.67,3,17.320999999999998,2.122345602272739e-05,4.870060568181809e-06,0.0040213494318,0.0014477568865025,1.2528626166666807e-05,2.649166166666649e-06,2.0764866666666066e-07,4,1,10,23,5,24,25,-0.009786000000000003,0.16291560000000516,-0.0041039999999999965,0.09774935999999812,0.00026099999999999735,0
14420,0,480.36,177,0.0,16.26,0.0,14.64,1,45.91,6,10.39,4.024733719696758e-06,0.0,0.0064647595967453,0.0,2.714893366666558e-06,0.0,0.0,4,0,7,23,10,30,29,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
9657,0,482.88,0,0.0,16.04,0.0,12.82,1,42.53,4,13.2,1.5348182606060623e-05,0.0,0.0086196665327123,0.0,3.235335066666688e-06,0.0,0.0,4,0,9,2,7,12,3,-0.007829000000000003,0.17777879999999868,0.0,0.0,0.0,0
20961,0,2164.79,1906,0.0,130.32,0.103487,21.35,1,255.22,4,15.78,1.5457422424242437e-05,3.7207544469697063e-06,0.0054289416934153,0.0019544190096292,1.1100320166666622e-05,2.896760166666666e-06,4.859999999979744e-10,4,0,3,3,3,3,6,-0.006756000000000012,0.16291560000000516,-0.0028650000000000064,0.09774935999999812,0.002923000000000009,0
46247,0,4801.98,4017,0.0,145.87,0.095498,1.86,1,367.44,5,41.5,2.1508949696969813e-05,7.100407636363751e-06,3.4363636433613887e-12,1.848000001321932e-12,1.4894428266666635e-05,5.837630400000133e-06,2.017474800000001e-06,4,0,12,9,11,18,10,-0.011596000000000009,3.600000006542814e-06,-0.007620000000000099,-2.640000001719045e-06,-0.0035219999999999974,0
1394918,0,1506.05,3267,0.0,17.55,0.0,0.12,1,63.0,3,13.856,3.872487606060601e-06,0.0,0.0,0.0,3.451408666666672e-06,0.0,0.0,5,0,10,8,10,8,11,-0.002026,0.0,0.0,0.0,0.0,0
92314,0,149.57,98,0.0,132.47,0.100823,49.92,1,18.22,4,20.0,2.329842615151471e-05,6.538066265151548e-06,0.0573504089249016,0.0486945426520134,1.6219495866666282e-05,4.596440966666651e-06,6.132855000000097e-07,7,0,11,28,10,31,29,-0.0120979999999999,0.8295828000000043,-0.006417000000000006,0.7644165600000008,-0.0020529999999999993,1
5764,0,867.87,890,0.0,19.07,0.0,26.04,1,93.26,4,10.392,9.597357424242348e-06,0.0,3.490909143860595e-13,0.0,7.24775160000004e-06,0.0,0.0,4,0,1,19,11,16,20,-0.008031999999999984,-1.1999999998124622e-06,0.0,0.0,0.0,1
6788,0,685.99,830,0.0,131.38,0.100123,20.64,1,76.02,6,19.8,1.7659600265151537e-05,4.608482083333329e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,12,9,12,9,10,-0.008161000000000015,3.600000006542814e-06,-0.004168999999999992,-2.640000001719045e-06,-5.3999999999998494e-05,1
342248,0,531.46,399,0.0,129.96,0.1000149999999999,54.4,1,59.73,4,23.98,1.4800567515151491e-05,3.55248142424242e-06,0.0054289416934153,0.0019544190096292,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,3,14,3,14,18,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
72805,0,7203.02,4862,0.0,129.62,0.098858,24.24,1,623.54,3,24.25,1.581488208333324e-05,3.957494204545454e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.89676016666666e-06,4.860000000000553e-10,5,0,2,27,2,27,27,-0.006195999999999993,0.16291560000000516,-0.0023050000000000015,0.09774935999999812,0.003481999999999999,0
5815,0,630.06,1243,0.0,128.55,0.1000149999999999,65.64,1,65.61,4,26.3,1.5812320265151388e-05,3.957295113636379e-06,0.0040214382914185,0.0014477177849105,1.1100320166666667e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,2,3,2,3,22,-0.006191999999999989,0.16291560000000516,-0.0023019999999999985,0.09774935999999812,0.003487000000000004,0
65635,0,3601.52,2138,28.0,131.93,0.1363359999999999,82.79,1,275.25,5,25.0,0.0003229070768787,0.0004016524492424,0.9408249311935628,51.07155328556781,1.1100320166666323e-05,2.8967601666665667e-06,4.860000000000553e-10,0,0,8,30,3,18,16,0.04234100000000002,0.49800000000000466,0.037614999999999996,0.4980057599999981,0.032658000000000006,0
9067,0,963.95,0,0.0,120.78,0.099419,21.36,1,112.09,5,19.0,2.806983571969695e-05,8.232932265151551e-06,0.0064341946332547,0.0023163953769751,1.4556368166666666e-05,3.459420966666691e-06,4.402649666666632e-07,0,0,8,16,7,12,17,-0.010689000000000004,0.16291560000000516,-0.0057920000000000055,0.09774935999999812,9.199999999999486e-05,0
11872,1020,1782.0,0,0.0,19.48,0.0,14.7,2,163.51,5,13.856,4.080502272727274e-06,0.0,0.0076619301167455,0.0,2.620089999999969e-06,0.0,0.0,2,1,8,2,8,2,3,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
55099,581105,967.46,1323,0.0,16.59,0.0,22.52,2,88.39,3,13.856,3.466153151514959e-06,0.0,0.0086196471385641,0.0,3.318240666666697e-06,0.0,0.0,4,1,6,21,11,1,23,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
20033,0,2963.59,0,0.0,16.32,0.0,24.52,1,274.43,3,13.2,4.995061787878568e-06,0.0006089452740833,0.0083802388933848,0.0,3.318240666666697e-06,0.0,0.0,4,0,4,30,4,30,1,-0.004386999999999891,0.17777879999999868,0.0,0.0,0.0,0
1174340,0,2735.09,0,0.0,16.8,0.087381,14.7,1,237.05,6,13.856,1.8899512954545928e-06,4.332629454545465e-06,0.0076619559755671,0.0,2.389136800000135e-06,2.8018935000001147e-06,0.0,5,0,6,15,8,25,30,0.0009659999999999946,0.17777879999999868,0.005149000000000001,0.0,0.0,0
3479,0,522.7,0,0.0,0.0,0.0,21.58,1,43.36,3,13.856,9.259803818182e-06,0.0,0.0047887273333853,0.0,7.24135800000029e-06,0.0,0.0,4,0,12,17,11,1,18,-0.0073410000000000974,0.17777879999999868,0.0,0.0,0.0,0
298750,0,426.88,116,0.0,16.35,0.089695,24.42,1,38.85,6,13.2,3.513769696969702e-06,1.6732005681818064e-06,0.0083801936403809,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,5,5,5,5,6,-0.0029840000000000144,0.17777879999999868,0.002240999999999993,0.0,0.0,0
14903,0,2153.69,0,30.0,15.72,0.116714,26.94,2,110.85,3,10.392,0.001008701565659,0.0002503573159696,0.5605537880981677,0.0,3.426956166666544e-06,1.069870666666576e-07,0.0,4,0,10,31,6,16,19,0.063478,1.6777787999999987,0.03225299999999991,0.0,0.0,1
6967,0,1314.1,549,30.0,18.42,0.0,38.58,2,78.89,3,13.856,0.0006469254420833,0.0,0.591826776545835,0.0,3.318240666666697e-06,0.0,0.0,7,0,12,7,5,19,19,0.04802100000000001,1.4939988,0.0,0.0,0.0,0
598235,0,1365.89,121,0.0,129.96,0.1000149999999999,24.72,1,166.11,4,16.5,1.6931583477272738e-05,4.325510333333314e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,4,0,11,26,11,26,2,-0.006692999999999991,3.600000006542814e-06,-0.002715999999999996,-2.640000001719045e-06,0.0032009999999999955,0
28353,0,913.53,491,0.0,13.74,0.0,30.98,1,95.13,4,15.0,7.005211606060589e-06,0.0,0.0076618913283488,0.0,3.318240666666617e-06,0.0,0.0,4,0,4,27,10,30,29,-0.005532999999999982,0.17777879999999868,0.0,0.0,0.0,0
6116,0,883.96,0,30.0,15.29,0.0,32.56,1,51.9,5,13.2,0.0006541642290606,0.0,0.7182685095101597,0.0,3.318240666666709e-06,0.0,0.0,7,0,4,4,7,24,5,0.048146999999999995,1.6777787999999987,0.0,0.0,0.0,0
7512,0,1127.15,1423,0.0,14.15,0.0,14.64,1,109.44,4,10.392,4.721597424242297e-06,0.0,0.0,0.0,3.1769926666666417e-06,0.0,0.0,4,0,7,20,6,18,27,-0.003785999999999984,0.0,0.0,0.0,0.0,0
10016,0,1504.13,0,0.0,16.16,0.0,16.38,1,138.18,6,13.0,4.611329174242395e-06,0.0006089452740833,0.008380258287567,0.0,2.3650481666666317e-06,0.0,0.0,5,0,1,20,1,20,27,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
173853,409705,3597.31,15461,0.0,148.6,0.097105,34.35,4,422.5,3,32.38,2.1354606568181854e-05,5.034920545454557e-06,0.0070375170099823,0.0025335061235934,1.110032016666668e-05,2.896760166666644e-06,4.859999999979744e-10,4,1,5,10,7,17,14,-0.009542000000000009,0.16291560000000516,-0.004644999999999996,0.09774935999999812,0.001239000000000004,0
26766,0,2615.69,0,0.0,118.6,0.099665,4.38,1,341.68,4,23.01,2.5931222636363317e-05,8.409572628787888e-06,0.0,0.0,1.2148634800000034e-05,2.728728566666774e-06,8.97290666666696e-08,4,0,11,19,11,1,20,-0.012036999999999895,0.0,-0.006266000000000008,0.0,-0.0017729999999999968,0
6085,0,687.64,0,0.0,31.18,0.078125,34.68,1,85.86,4,13.856,1.3629785363636164e-05,4.171003356060605e-06,0.0086196471385641,0.0,6.664764399999987e-06,2.2900185666666656e-06,0.0,7,0,6,25,12,16,7,-0.01459100000000002,0.17777879999999868,-0.009365000000000012,0.0,0.0,0
1634,0,244.17,0,0.0,15.81,0.0,26.04,1,24.65,6,10.392,5.016943606060584e-06,0.0,2.94545456505995e-13,0.0,3.318240666666617e-06,0.0,0.0,4,0,1,1,1,1,2,-0.0034180000000000044,-1.1999999998124622e-06,0.0,0.0,0.0,0
788897,0,5392.69,5103,0.0,17.84,0.0868029999999999,21.12,1,360.54,6,14.5,3.763332878788088e-06,9.0463875e-07,0.0086196471385641,0.0,3.569730666666869e-06,9.450150000000093e-08,0.0,5,0,6,3,6,3,14,-0.003573000000000104,0.17777879999999868,0.0016520000000000007,0.0,0.0,0
7499,5943,1125.16,0,0.0,17.39,0.0,16.92,3,112.85,5,10.392,4.001166969696951e-06,0.0,0.0086196859268398,0.0,3.318240666666617e-06,0.0,0.0,7,1,6,9,6,9,14,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
2016,0,204.89,11,0.0,129.72,0.099419,14.67,1,24.12,5,16.4,3.268852069696918e-05,1.261931269696978e-05,0.0054288350608909,0.0019544659310116,2.2798582266666195e-05,9.654263866666672e-06,8.072206666666617e-07,4,0,9,7,8,27,8,-0.012276999999999899,0.16291560000000516,-0.007825000000000013,0.09774935999999812,-0.0018589999999999995,0
31802,0,3084.04,3703,0.0,147.73,0.098261,79.62,1,400.54,6,75.0,1.0968790727272582e-05,2.9475676590907757e-06,0.0070375170099823,0.0025335061235934,1.110032016666668e-05,2.896760166666527e-06,4.860000000000553e-10,4,0,5,6,4,29,23,-0.0054919999999999,0.16291560000000516,-0.0005949999999999983,0.09774935999999812,0.005289000000000002,0
7773,0,1161.77,1780,0.0,15.5,0.0,25.2,1,81.85,6,10.392,4.001166969696951e-06,0.0,0.0086196471385641,0.0,3.318240666666617e-06,0.0,0.0,4,0,6,15,6,15,23,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
5630,0,574.45,0,0.0,15.98,0.083911,12.82,1,44.37,6,13.2,1.4881166969696895e-05,5.1522766060606e-06,0.0064647789908397,0.0,2.9601762666666845e-06,3.3538908000000143e-06,0.0,4,0,9,21,7,12,25,-0.007054000000000005,0.17777879999999868,-0.0018279999999999963,0.0,0.0,0
2780,0,411.2,0,0.0,16.75,0.0,10.08,1,37.01,4,10.39,1.6315556060606017e-05,0.0,0.0064647692938031,0.0,2.830696666666676e-06,0.0,0.0,7,0,9,2,7,12,3,-0.007829000000000003,0.17777879999999868,0.0,0.0,0.0,0
62036,0,6374.36,4810,0.0,131.76,0.098858,26.4,1,532.31,11,26.4,1.693195715151499e-05,4.325363333333323e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666667e-05,2.896760166666666e-06,4.85999999998534e-10,0,0,1,24,1,24,25,-0.006693999999999992,3.600000006542814e-06,-0.002714000000000008,-2.640000001719045e-06,0.0032009999999999955,0
2668,0,47.23,0,0.0,15.9,0.0,26.04,1,4.93,5,10.392,5.551029424242396e-06,0.0,3.490909143860595e-13,0.0,3.318240666666697e-06,0.0,0.0,0,0,1,3,1,3,4,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
5944,0,892.32,0,0.0,6.85,0.0,15.5,1,86.7,6,11.0,3.7625766287878606e-06,0.0,0.008380258287567,0.0,2.3650481666666317e-06,0.0,0.0,2,0,7,15,7,15,16,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
14116,0,2090.12,0,0.0,19.89,0.0,8.8,2,166.48,4,13.2,5.674389151515146e-06,0.0,0.004788720868712,0.0,3.593235866666634e-06,0.0,0.0,4,0,10,13,10,13,13,-0.004854999999999998,0.17777879999999868,0.0,0.0,0.0,0
4088,0,616.95,0,0.0,19.4,0.0,34.68,2,64.38,6,13.85,5.815867727272754e-06,0.0,3.490909143860595e-13,0.0,3.318240666666697e-06,0.0,0.0,4,0,2,10,12,16,11,-0.005149999999999988,-1.1999999998124622e-06,0.0,0.0,0.0,0
12502,0,1022.53,725,0.0,0.0,0.0,25.56,1,108.0,4,13.856,7.393311174242375e-06,0.0,0.008380216266894,0.0,3.318240666666617e-06,0.0,0.0,4,0,5,1,5,1,2,-0.005532999999999982,0.17777879999999868,0.0,0.0,0.0,0
10950,0,1074.43,1119,0.0,145.33,0.100123,23.28,1,128.11,6,24.24,1.7659600265151527e-05,4.608482083333368e-06,3.4363636433613887e-12,1.848000001321932e-12,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,7,12,12,20,21,-0.008161000000000002,3.600000006542814e-06,-0.004169000000000006,-2.640000001719045e-06,-5.3999999999998494e-05,1
4278,0,434.51,474,0.0,119.63,0.1000149999999999,51.72,4,54.19,6,20.7,1.6931583477272738e-05,4.325510333333314e-06,3.4363636433613887e-12,1.848000001321932e-12,1.1100320166666693e-05,2.89676016666666e-06,4.860000000000553e-10,0,0,1,1,1,1,2,-0.006692999999999991,3.600000006542814e-06,-0.002715999999999996,-2.640000001719045e-06,0.0032009999999999955,0
237449,0,104.65,0,0.0,19.71,0.0,20.54,1,9.07,5,10.392,5.2790192424242304e-06,0.0,3.927272699386852e-13,0.0,3.318240666666617e-06,0.0,0.0,5,0,12,10,12,10,11,-0.004461999999999994,-1.1999999998124622e-06,0.0,0.0,0.0,0
33940,0,2990.97,0,0.0,16.27,0.0,27.14,1,279.53,4,13.2,4.433329901515086e-06,0.0,0.0064647208082943,0.0,3.318240666666697e-06,0.0,0.0,4,0,3,13,10,31,18,-0.003400999999999904,0.17777879999999868,0.0,0.0,0.0,0
16197,0,1540.42,2248,0.0,131.42,0.097701,20.26,1,207.91,12,15.001,1.3560348992424226e-05,4.215745174242433e-06,0.0054289416934153,0.0019544190096292,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,0,0,5,7,3,12,18,-0.004345000000000002,0.16291560000000516,2.9999999999891225e-06,0.09774935999999812,0.003908000000000009,0
28272,0,416.05,0,0.0,9.48,0.0,13.98,1,32.9,6,14.49,1.2266668628787503e-05,0.0,0.0064647595967453,0.0,2.6981786666666744e-06,0.0,0.0,4,0,9,2,7,10,3,-0.006904999999999911,0.17777879999999868,0.0,0.0,0.0,0
24908,0,861.98,1010,0.0,16.26,0.0,16.92,2,84.79,5,10.392,4.001166969696951e-06,0.0,0.0086196665327123,0.0,3.318240666666617e-06,0.0,0.0,7,0,6,2,6,2,14,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
48996,0,1994.66,3788,0.0,131.66,0.0983909999999999,8.3,1,172.03,6,17.25,2.941293227272736e-05,7.97789715151517e-06,0.0,0.0,1.466276416666667e-05,2.810208966666661e-06,6.60959999999979e-08,0,0,9,23,8,27,25,-0.011571999999999985,0.0,-0.005802000000000002,0.0,-0.0013090000000000046,0
11609,0,1200.89,1231,0.0,130.32,0.100123,6.3,1,136.5,5,20.0,1.878320024242427e-05,4.400378083333331e-06,0.0022117377459816,0.000796268243448,1.1962227466666693e-05,2.797092966666662e-06,9.703746666666336e-08,4,0,11,11,11,11,12,-0.009328000000000017,0.16291560000000516,-0.0036469999999999975,0.09774935999999812,0.0007179999999999964,0
14797,793343,461.4,666,0.0,16.4,0.0,24.42,1,44.37,6,13.2,3.809188446969568e-06,0.0,0.0083801936403809,0.0,3.318240666666697e-06,0.0,0.0,5,0,1,19,1,19,29,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
1381,25323,205.59,183,0.0,15.91,0.0,12.82,3,21.76,6,13.2,4.024733719696758e-06,0.0,0.0064647595967453,0.0,2.714893366666558e-06,0.0,0.0,0,1,9,11,9,11,12,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
8168,5835,1221.82,0,0.0,15.87,0.0,31.2,2,147.33,4,13.856,3.6846648106060234e-06,0.0,3.8181818111259284e-13,0.0,2.6667517666666693e-06,0.0,0.0,2,1,1,25,11,14,26,-0.0008650000000000047,-1.1999999998124622e-06,0.0,0.0,0.0,0
29211,0,831.95,1058,0.0,16.86,0.0,18.12,1,79.95,3,10.39,4.268415606060657e-06,0.0,0.4265066845050691,0.0,6.765472666666703e-06,0.0,0.0,4,0,10,26,10,26,28,0.0004180000000000017,1.6777787999999987,0.0,0.0,0.0,0
3204,0,477.28,0,0.0,10.84,0.0,15.72,1,46.22,6,13.2,3.573925787878575e-06,0.0,0.0076619559755671,0.0,2.3698414666665637e-06,0.0,0.0,0,0,8,1,8,1,2,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0,0
350,0,52.07,0,0.0,18.47,0.0,13.56,1,5.75,4,11.4,2.624803333333346e-06,0.0,0.0086196665327123,0.0,3.318240666666697e-06,0.0,0.0,7,0,7,6,8,5,6,-0.0027669999999999917,0.17777879999999868,0.0,0.0,0.0,0
5779,0,618.8,1485,0.0,38.64,0.087961,28.6,1,63.19,5,13.856,6.646919151515197e-06,2.811433560606061e-07,0.0076618913283488,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,4,27,4,27,27,-0.005251000000000006,0.17777879999999868,0.0005899999999999933,0.0,0.0,0
45317,0,502.72,555,0.0,15.82,0.0,7.32,2,37.56,3,13.856,1.2002238204545486e-05,0.0,0.0083802259640179,0.0,7.753203900000015e-06,0.0,0.0,4,0,10,12,9,18,13,-0.0062490000000000046,0.17777879999999868,0.0,0.0,0.0,0
7454,0,1127.53,0,0.0,19.6,0.0,33.12,1,117.71,6,13.2,7.512868696969693e-06,0.0,0.0,0.0,4.75869336666663e-06,0.0,0.0,0,0,1,22,11,16,24,-0.006313999999999986,0.0,0.0,0.0,0.0,0
91531,0,2217.96,0,0.0,16.28,0.0,14.7,2,197.29,4,13.85,1.4290093000000084e-05,0.0006089452740833,0.0076619301167455,0.0,6.449590000000047e-06,0.0,0.0,4,0,8,3,6,16,4,-0.008061000000000013,0.17777879999999868,0.0,0.0,0.0,0
543,0,71.66,0,0.0,16.97,0.0868029999999999,25.56,1,6.52,6,13.856,4.904751515151797e-06,5.142900000000101e-07,0.0083801936403809,0.0,3.569730666666869e-06,9.450150000000093e-08,0.0,4,0,5,12,5,12,13,-0.0041520000000001,0.17777879999999868,0.0010740000000000055,0.0,0.0,0
31502,0,3196.45,3927,0.0,168.67,0.098837,20.64,1,314.54,6,33.0,1.6444611174242435e-05,2.7590520833333404e-06,0.0064341946332547,0.0023163953769751,1.0351424166666688e-05,1.917144166666672e-06,2.4115046666666737e-06,0,0,8,24,8,24,25,-0.007801000000000002,0.16291560000000516,-0.002904000000000004,0.09774935999999812,0.0029799999999999965,1
9925,0,1074.91,2739,0.0,16.74,0.085646,15.36,1,82.67,4,14.49,1.2132078749999894e-05,7.631532954545516e-07,0.0083802259640179,0.0,5.774165999999918e-06,7.259999999999836e-08,0.0,5,0,7,10,6,20,6,-0.007046999999999998,0.17777879999999868,-0.0018210000000000032,0.0,0.0,0
2890,0,433.78,0,0.0,16.17,0.0,21.64,1,41.48,4,10.392,4.442241545454527e-06,0.0,0.7185948337309419,0.0,2.9870699999999604e-06,0.0,0.0,5,0,10,21,10,21,23,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.0,0
3386,0,335.17,77,0.0,129.61,0.100572,90.6,1,98.81,4,50.0,1.656081060606067e-05,3.0296978787878606e-06,0.0070375170099823,0.0025335061235934,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,4,0,5,4,11,5,5,-0.007793999999999995,0.16291560000000516,-0.002897999999999998,0.09774935999999812,0.0029870000000000035,0
17,0,2.49,0,0.0,19.12,0.0,15.72,1,0.16,6,13.2,1.1559270931817909e-05,0.0,0.0076619301167455,0.0,2.3627632000000004e-06,0.0,0.0,0,0,8,27,6,17,28,-0.006904999999999911,0.17777879999999868,0.0,0.0,0.0,0
7162,0,1067.51,885,0.0,18.29,0.0,19.2,1,103.66,6,10.392,5.427080151515141e-06,0.0,0.0083801936403809,0.0,3.318240666666697e-06,0.0,0.0,2,0,5,12,4,14,14,-0.004927999999999988,0.17777879999999868,0.0,0.0,0.0,0
5387,0,539.03,1875,0.0,142.22,0.099441,43.08,1,14.58,3,17.25,2.457243771969706e-05,8.805371424242375e-06,3.5345454611412245e-12,1.9008000004388437e-12,1.110032016666668e-05,2.896760166666666e-06,4.860000000001303e-10,4,0,1,3,5,24,4,-0.007859000000000005,3.600000006542814e-06,-0.0038799999999998974,-2.640000001719045e-06,0.002034999999999995,0
17884,0,2647.88,0,0.0,15.66,0.0,6.18,1,251.38,6,13.2,3.968234568181948e-06,0.0,0.0076619301167455,0.0,2.6416699000001094e-06,0.0,0.0,4,0,11,2,11,2,4,-0.003037999999999985,0.17777879999999868,0.0,0.0,0.0,0
7263,0,1090.89,0,0.0,19.65,0.0,19.48,1,110.15,6,13.856,3.7625766287878606e-06,0.0,0.008380258287567,0.0,2.3650481666666317e-06,0.0,0.0,2,0,7,29,7,29,31,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.0,0
49098,41590,1903.85,1320,0.0,129.72,0.100572,25.4,2,219.17,4,27.713,2.3240191356060782e-05,5.542184083333336e-06,0.0072385356078,0.0026059154732663,1.110032016666668e-05,2.89676016666666e-06,4.860000000000553e-10,4,1,6,19,6,19,23,-0.009528000000000009,0.16291560000000516,-0.004630999999999996,0.09774935999999812,0.0012530000000000041,0
11200,2663,1666.64,1068,0.0,13.75,0.0,30.86,2,169.38,4,15.0,9.377631878787865e-06,0.0,0.0064647208082943,0.0,3.318240666666697e-06,0.0,0.0,5,1,3,22,3,22,23,-0.007099999999999995,0.17777879999999868,0.0,0.0,0.0,0
28185,0,2368.97,1581,0.0,13.81,0.0,25.7,2,208.44,4,13.856,1.3958299242424094e-05,0.0006089452740833,0.008380216266894,0.0,3.318240666666697e-06,0.0,0.0,4,0,4,30,4,30,1,-0.008085999999999982,0.17777879999999868,0.0,0.0,0.0,0
337760,0,20559.62,8262,24.0,143.64,0.130525,314.76,1,1888.11,4,90.0,2.207317711363645e-05,5.291926333333362e-06,6.109091016287912e-14,7.392000001126899e-12,1.1100320166666767e-05,2.896760166666692e-06,4.859999999980495e-10,4,0,2,21,2,24,25,0.003716999999999998,-4.800000041882413e-07,0.0011599999999999944,5.279999999885376e-06,-0.0048930000000000085,0
29377,0,1648.19,1223,0.0,131.84,0.097683,21.23,1,186.34,5,27.6,6.81135576060604e-05,2.5039762810606065e-05,1.102785434582774,49.55070564907496,1.0132201499999704e-05,1.4007001666666564e-06,1.4850374999999062e-06,0,0,7,26,6,21,27,-0.008961999999999998,0.16291560000000516,-0.004064999999999999,0.09774935999999812,0.001818999999999904,0
14097,0,1456.79,1161,0.0,133.97,0.100123,8.28,1,163.64,6,16.5,2.0203839060606232e-05,4.534283878787894e-06,0.0040213494318,0.0014477568865025,1.1775264266666643e-05,2.586643199999992e-06,4.832028000000042e-07,0,0,10,23,5,24,25,-0.009328000000000017,0.16291560000000516,-0.0036469999999999975,0.09774935999999812,0.0007179999999999964,0
23487,0,2289.6,1685,0.0,134.12,0.100123,5.64,1,280.78,6,29.7,1.878320024242427e-05,4.400378083333331e-06,0.0022117377459816,0.000796268243448,1.1962227466666693e-05,2.797092966666662e-06,9.703746666666336e-08,0,0,11,20,11,20,21,-0.009328000000000017,0.16291560000000516,-0.0036469999999999975,0.09774935999999812,0.0007179999999999964,0
287984,0,6163.78,7805,0.0,0.0,0.0,0.12,1,306.56,3,13.2,5.2790192424242304e-06,0.0,0.0,0.0,3.318240666666697e-06,0.0,0.0,4,0,3,7,3,7,9,-0.004461999999999994,0.0,0.0,0.0,0.0,0
42059,0,4207.31,4087,0.0,129.24,0.099419,17.4,1,511.1,3,19.0,2.009465033333329e-05,3.9637547272727385e-06,0.0,0.0,1.110032016666668e-05,2.896760166666666e-06,4.860000000000553e-10,4,0,6,2,5,22,9,-0.008878999999999998,0.0,-0.0038920000000000066,0.0,0.002120999999999998,0
21856,0,0.0,6804,0.0,0.0,0.0,29.64,1,193.33,9,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22,1,22,18,0.0,0.0,0.0,0.0,0.0,0
7171,0,1076.17,632,0.0,16.7,0.0,13.26,1,89.97,3,10.392,4.869239151515134e-06,0.0,0.1155969798583287,0.0,3.1905338666666243e-06,0.0,0.0,5,0,11,5,11,5,5,-0.0033959999999999824,1.1777784000000011,0.0,0.0,0.0,0
3081,0,462.73,0,0.0,19.44,0.0,18.12,1,45.62,4,10.392,4.442241545454527e-06,0.0,0.4265066845050691,0.0,2.9870699999999604e-06,0.0,0.0,0,0,10,19,10,19,20,-0.0033959999999999824,1.6777787999999987,0.0,0.0,0.0,0
2587145,0,2358.59,2825,0.0,16.26,0.087381,19.28,1,200.17,6,13.2,1.786693606060636e-06,3.986320568181829e-06,0.0086196471385641,0.0,3.5697306666666378e-06,9.450150000000093e-08,0.0,5,0,6,24,6,24,26,-0.0015469999999999928,0.17777879999999868,0.0036769999999999997,0.0,0.0,0
